,comp_id,inc_date,rec_date,close_date,boro,precinct,disp,inc_dt,rec_dt,close_dt
18654,202207564,10/22/2022,11/7/2022 9:01,3/14/2023 14:00,Bronx,49,Closed - Pending Litigation,10/22/2022,11/7/2022 9:01,3/14/2023 14:00
18655,201708604,10/10/2017,10/17/2017 11:07,12/19/2017 13:23,Bronx,49,Complainant Unavailable,10/10/2017,10/17/2017 11:07,12/19/2017 13:23
18656,201805759,7/5/2018,7/16/2018 14:11,12/6/2018 10:19,Bronx,49,Alleged Victim Uncooperative,7/5/2018,7/16/2018 14:11,12/6/2018 10:19
18657,202201702,3/16/2022,3/17/2022 14:58,6/6/2023 11:15,Manhattan,17,Unable to Determine,3/16/2022,3/17/2022 14:58,6/6/2023 11:15
18658,201905255,6/6/2019,6/17/2019 11:05,7/5/2019 12:25,Brooklyn,78,Complaint Withdrawn,6/6/2019,6/17/2019 11:05,7/5/2019 12:25
18659,202005823,8/19/2020,8/24/2020 21:43,2/9/2021 12:23,Brooklyn,75,Complaint Withdrawn,8/19/2020,8/24/2020 21:43,2/9/2021 12:23
18660,202308850,9/18/2023,9/19/2023 16:29,11/16/2023 12:18,Brooklyn,67,Mediated,9/18/2023,9/19/2023 16:29,11/16/2023 12:18
18661,202001649,2/27/2020,2/27/2020 16:17,6/15/2020 16:13,Queens,100,Complaint Withdrawn,2/27/2020,2/27/2020 16:17,6/15/2020 16:13
18662,202302096,3/12/2023,3/13/2023 8:20,2/14/2024 11:13,Manhattan,23,Unfounded,3/12/2023,3/13/2023 8:20,2/14/2024 11:13
18663,202202824,2022-04-__,4/21/2022 14:55,3/14/2023 13:56,Manhattan,23,Officer(s) Unidentified,NA,4/21/2022 14:55,3/14/2023 13:56
18664,201706721,8/15/2017,8/16/2017 4:00,4/24/2018 19:57,Queens,103,Officer(s) Unidentified,8/15/2017,8/16/2017 4:00,4/24/2018 19:57
18665,202303266,4/15/2023,4/16/2023 0:03,3/22/2024 13:16,Brooklyn,69,Within NYPD Guidelines,4/15/2023,4/16/2023 0:03,3/22/2024 13:16
18666,201810090,12/4/2018,12/5/2018 8:30,1/23/2019 10:12,Manhattan,19,Complainant Uncooperative,12/4/2018,12/5/2018 8:30,1/23/2019 10:12
18667,202201539,3/10/2022,3/11/2022 14:35,6/10/2022 12:14,Staten Island,120,Closed - Pending Litigation,3/10/2022,3/11/2022 14:35,6/10/2022 12:14
18668,201705143,6/25/2017,6/25/2017 13:21,6/30/2017 13:35,Queens,102,Complaint Withdrawn,6/25/2017,6/25/2017 13:21,6/30/2017 13:35
18669,201707921,9/23/2017,9/24/2017 10:40,10/18/2017 14:43,Queens,106,Closed - Pending Litigation,9/23/2017,9/24/2017 10:40,10/18/2017 14:43
18670,202103439,4/28/2020,5/25/2021 13:33,4/22/2022 13:45,Bronx,44,Substantiated (Charges),4/28/2020,5/25/2021 13:33,4/22/2022 13:45
18671,202002069,2020-01-__,2/28/2020 14:42,6/15/2020 16:14,Manhattan,7,Complaint Withdrawn,NA,2/28/2020 14:42,6/15/2020 16:14
18672,201804259,5/24/2018,5/31/2018 0:00,9/18/2018 10:48,Manhattan,23,Complainant Uncooperative,5/24/2018,5/31/2018,9/18/2018 10:48
18673,202004907,6/13/2020,7/8/2020 16:49,2/16/2022 11:33,Brooklyn,88,Officer(s) Unidentified,6/13/2020,7/8/2020 16:49,2/16/2022 11:33
18674,201800908,1/25/2018,2/2/2018 11:12,4/10/2018 10:01,Bronx,52,Complainant Unavailable,1/25/2018,2/2/2018 11:12,4/10/2018 10:01
18675,202006257,8/29/2020,9/15/2020 11:59,4/4/2022 15:37,Brooklyn,75,Unsubstantiated,8/29/2020,9/15/2020 11:59,4/4/2022 15:37
18676,202307222,7/20/2023,8/3/2023 10:05,10/19/2023 14:43,Bronx,42,Complainant Unavailable,7/20/2023,8/3/2023 10:05,10/19/2023 14:43
18677,201803695,5/9/2018,5/10/2018 16:57,7/10/2018 10:10,Brooklyn,90,Complainant Uncooperative,5/9/2018,5/10/2018 16:57,7/10/2018 10:10
18678,201702048,1/28/2017,3/16/2017 12:50,11/22/2017 11:39,Manhattan,14,Unsubstantiated,1/28/2017,3/16/2017 12:50,11/22/2017 11:39
18679,202205386,8/14/2022,8/16/2022 13:15,11/16/2023 11:07,Brooklyn,69,Substantiated (Command Discipline A),8/14/2022,8/16/2022 13:15,11/16/2023 11:07
18680,201909440,,10/29/2019 11:48,1/9/2020 11:23,Brooklyn,67,Victim Unidentified,NA,10/29/2019 11:48,1/9/2020 11:23
18681,202002360,3/11/2020,3/26/2020 11:19,12/22/2020 12:39,Brooklyn,72,Unfounded,3/11/2020,3/26/2020 11:19,12/22/2020 12:39
18682,201702585,4/4/2017,4/4/2017 14:51,4/27/2017 9:20,Manhattan,33,Complaint Withdrawn,4/4/2017,4/4/2017 14:51,4/27/2017 9:20
18683,201907609,7/11/2018,8/16/2019 11:04,4/27/2020 20:11,Manhattan,23,Unfounded,7/11/2018,8/16/2019 11:04,4/27/2020 20:11
18684,201906010,7/10/2019,7/10/2019 10:54,11/20/2019 15:10,Manhattan,24,Exonerated,7/10/2019,7/10/2019 10:54,11/20/2019 15:10
18685,201810025,12/1/2018,12/2/2018 1:32,6/13/2019 18:57,Brooklyn,73,Unfounded,12/1/2018,12/2/2018 1:32,6/13/2019 18:57
18686,202105182,,8/31/2021 11:21,11/24/2021 8:15,Bronx,47,Victim Unidentified,NA,8/31/2021 11:21,11/24/2021 8:15
18687,201903012,4/6/2019,4/7/2019 17:51,5/27/2020 13:37,Bronx,52,Unsubstantiated,4/6/2019,4/7/2019 17:51,5/27/2020 13:37
18688,202001624,2/13/2020,2/27/2020 11:10,6/15/2020 16:13,Brooklyn,76,Closed - Pending Litigation,2/13/2020,2/27/2020 11:10,6/15/2020 16:13
18689,202100960,2/9/2021,2/11/2021 9:49,6/2/2021 9:42,Staten Island,122,Complainant Uncooperative,2/9/2021,2/11/2021 9:49,6/2/2021 9:42
18690,202300018,1/1/2023,1/3/2023 10:02,3/13/2023 15:17,Manhattan,18,Complainant Unavailable,1/1/2023,1/3/2023 10:02,3/13/2023 15:17
18691,202302313,3/5/2023,3/22/2023 5:14,6/11/2024 15:37,Manhattan,17,Unfounded,3/5/2023,3/22/2023 5:14,6/11/2024 15:37
18692,201807453,9/7/2018,9/10/2018 11:13,12/17/2018 15:30,Brooklyn,63,Complaint Withdrawn,9/7/2018,9/10/2018 11:13,12/17/2018 15:30
18693,201905594,6/15/2019,6/26/2019 11:27,4/27/2020 20:21,Manhattan,20,Substantiated (Formalized Training),6/15/2019,6/26/2019 11:27,4/27/2020 20:21
18694,202003481,5/21/2020,5/22/2020 14:41,9/1/2020 13:01,Bronx,50,Closed - Pending Litigation,5/21/2020,5/22/2020 14:41,9/1/2020 13:01
18695,201803588,5/5/2018,5/5/2018 21:27,8/22/2018 18:38,Brooklyn,88,Exonerated,5/5/2018,5/5/2018 21:27,8/22/2018 18:38
18696,202106891,11/10/2021,11/12/2021 13:24,3/20/2023 8:26,Bronx,52,Victim Unidentified,11/10/2021,11/12/2021 13:24,3/20/2023 8:26
18697,202309579,9/26/2023,10/10/2023 17:33,12/18/2023 10:03,Bronx,41,Complainant Unavailable,9/26/2023,10/10/2023 17:33,12/18/2023 10:03
18698,202202141,4/4/2022,4/5/2022 13:18,5/16/2023 11:41,Queens,112,Substantiated (Command Discipline B),4/4/2022,4/5/2022 13:18,5/16/2023 11:41
18699,201905462,6/21/2019,6/21/2019 15:27,2/7/2020 13:16,Brooklyn,69,Complainant Uncooperative,6/21/2019,6/21/2019 15:27,2/7/2020 13:16
18700,201807024,8/21/2018,8/24/2018 15:50,12/21/2018 10:20,Manhattan,1,Complainant Uncooperative,8/21/2018,8/24/2018 15:50,12/21/2018 10:20
18701,202305156,5/25/2023,6/8/2023 8:35,9/18/2023 11:12,Queens,103,Complainant Uncooperative,5/25/2023,6/8/2023 8:35,9/18/2023 11:12
18702,202000794,1/14/2020,1/30/2020 11:53,6/16/2020 15:32,Queens,115,Closed - Pending Litigation,1/14/2020,1/30/2020 11:53,6/16/2020 15:32
18703,201705037,6/15/2017,6/21/2017 11:35,7/31/2017 12:05,Bronx,52,Complainant Unavailable,6/15/2017,6/21/2017 11:35,7/31/2017 12:05
18704,201805725,7/5/2018,7/16/2018 13:58,9/19/2018 9:09,Brooklyn,70,Complainant Uncooperative,7/5/2018,7/16/2018 13:58,9/19/2018 9:09
18705,201904228,12/24/2018,5/16/2019 10:51,6/3/2019 14:32,Queens,113,Closed - Pending Litigation,12/24/2018,5/16/2019 10:51,6/3/2019 14:32
18706,201807575,9/2/2018,9/14/2018 11:07,11/26/2018 15:26,Bronx,44,Complaint Withdrawn,9/2/2018,9/14/2018 11:07,11/26/2018 15:26
18707,202102272,4/1/2021,4/12/2021 12:24,6/2/2021 9:44,Bronx,48,Complaint Withdrawn,4/1/2021,4/12/2021 12:24,6/2/2021 9:44
18708,201704904,6/16/2017,6/16/2017 15:37,11/15/2017 17:21,Manhattan,23,Mediated,6/16/2017,6/16/2017 15:37,11/15/2017 17:21
18709,201701923,3/11/2017,3/13/2017 15:33,7/28/2017 12:22,Manhattan,14,Unsubstantiated,3/11/2017,3/13/2017 15:33,7/28/2017 12:22
18710,201706318,8/8/2017,8/10/2017 0:00,8/28/2017 10:22,Manhattan,24,Complainant Uncooperative,8/8/2017,8/10/2017,8/28/2017 10:22
18711,201800976,2/1/2018,2/1/2018 7:39,5/31/2018 17:25,Brooklyn,78,Mediation Attempted,2/1/2018,2/1/2018 7:39,5/31/2018 17:25
18712,202006229,8/14/2020,9/14/2020 10:13,12/29/2020 11:03,Bronx,40,Complainant Unavailable,8/14/2020,9/14/2020 10:13,12/29/2020 11:03
18713,202002283,3/8/2020,3/20/2020 8:06,8/25/2020 9:58,Queens,107,Complainant Uncooperative,3/8/2020,3/20/2020 8:06,8/25/2020 9:58
18714,201904397,11/27/2018,5/21/2019 11:06,12/11/2019 12:59,Staten Island,123,Unsubstantiated,11/27/2018,5/21/2019 11:06,12/11/2019 12:59
18715,201903591,4/27/2019,4/29/2019 8:18,6/4/2020 15:34,Manhattan,34,Substantiated (Formalized Training),4/27/2019,4/29/2019 8:18,6/4/2020 15:34
18716,201907230,4/28/2019,8/14/2019 15:48,10/6/2020 17:31,Brooklyn,61,Unsubstantiated,4/28/2019,8/14/2019 15:48,10/6/2020 17:31
18717,201809351,2018-09-__,10/25/2018 0:00,8/1/2019 18:23,Brooklyn,70,Officer(s) Unidentified,NA,10/25/2018,8/1/2019 18:23
18718,201706906,8/14/2017,8/21/2017 12:32,9/25/2017 13:11,Brooklyn,77,Complainant Uncooperative,8/14/2017,8/21/2017 12:32,9/25/2017 13:11
18719,202311444,12/6/2023,12/6/2023 12:18,1/10/2024 16:34,Brooklyn,77,OMB PEG Directive Closure,12/6/2023,12/6/2023 12:18,1/10/2024 16:34
18720,202201130,1/19/2022,2/22/2022 13:40,3/16/2023 15:39,Bronx,50,Officer(s) Unidentified,1/19/2022,2/22/2022 13:40,3/16/2023 15:39
18721,201808423,10/3/2018,10/11/2018 11:14,5/3/2019 12:05,Manhattan,14,Complainant Unavailable,10/3/2018,10/11/2018 11:14,5/3/2019 12:05
18722,202104647,8/4/2021,8/5/2021 21:15,10/20/2022 12:43,Brooklyn,73,Substantiated (Charges),8/4/2021,8/5/2021 21:15,10/20/2022 12:43
18723,202106409,10/9/2021,10/21/2021 16:02,3/17/2023 17:04,Brooklyn,66,Substantiated (Command Discipline A),10/9/2021,10/21/2021 16:02,3/17/2023 17:04
18724,202206061,9/11/2022,9/11/2022 23:36,12/3/2022 14:17,Staten Island,122,Complainant Uncooperative,9/11/2022,9/11/2022 23:36,12/3/2022 14:17
18725,202303538,4/10/2023,4/23/2023 13:36,5/21/2024 14:39,Brooklyn,94,Within NYPD Guidelines,4/10/2023,4/23/2023 13:36,5/21/2024 14:39
18726,201807684,9/5/2018,9/17/2018 11:07,1/16/2019 18:10,Queens,103,Complainant Uncooperative,9/5/2018,9/17/2018 11:07,1/16/2019 18:10
18727,201808540,10/5/2018,10/15/2018 10:52,3/4/2020 16:55,Manhattan,26,Exonerated,10/5/2018,10/15/2018 10:52,3/4/2020 16:55
18728,202007925,11/28/2020,11/28/2020 17:21,10/28/2021 12:35,Brooklyn,69,Administratively Closed,11/28/2020,11/28/2020 17:21,10/28/2021 12:35
18729,201801993,3/7/2018,3/14/2018 11:11,5/15/2018 13:43,Brooklyn,83,Complainant Unavailable,3/7/2018,3/14/2018 11:11,5/15/2018 13:43
18730,202305109,6/5/2023,6/7/2023 11:20,5/9/2024 16:15,Bronx,42,Unfounded,6/5/2023,6/7/2023 11:20,5/9/2024 16:15
18731,201802396,3/26/2018,3/27/2018 16:36,6/5/2018 9:43,Manhattan,25,Complainant Uncooperative,3/26/2018,3/27/2018 16:36,6/5/2018 9:43
18732,201901412,1/18/2019,2/15/2019 10:04,6/6/2019 15:35,Queens,104,Mediated,1/18/2019,2/15/2019 10:04,6/6/2019 15:35
18733,201800771,2/1/2018,2/12/2018 0:00,3/30/2018 12:37,Brooklyn,73,Complainant Uncooperative,2/1/2018,2/12/2018,3/30/2018 12:37
18734,201807847,9/7/2018,9/21/2018 14:04,5/30/2019 15:38,Queens,103,Mediation Attempted,9/7/2018,9/21/2018 14:04,5/30/2019 15:38
18735,201709991,11/26/2017,12/1/2017 14:26,1/12/2018 9:44,Brooklyn,81,Complainant Uncooperative,11/26/2017,12/1/2017 14:26,1/12/2018 9:44
18736,202003152,4/28/2020,5/9/2020 15:48,4/29/2021 8:18,Brooklyn,75,Closed - Pending Litigation,4/28/2020,5/9/2020 15:48,4/29/2021 8:18
18737,201810802,2018-__-__,12/31/2018 10:26,2/14/2019 12:29,Staten Island,123,Complaint Withdrawn,NA,12/31/2018 10:26,2/14/2019 12:29
18738,201705602,7/7/2017,7/8/2017 10:25,8/25/2017 12:13,Bronx,49,Complainant Unavailable,7/7/2017,7/8/2017 10:25,8/25/2017 12:13
18739,202205168,7/17/2022,8/5/2022 10:26,8/23/2023 11:12,Bronx,43,Within NYPD Guidelines,7/17/2022,8/5/2022 10:26,8/23/2023 11:12
18740,201806776,3/6/2018,8/13/2018 13:01,12/21/2018 10:20,Manhattan,9,Closed - Pending Litigation,3/6/2018,8/13/2018 13:01,12/21/2018 10:20
18741,201701903,2/27/2017,3/10/2017 23:12,10/16/2017 11:22,Brooklyn,69,Unsubstantiated,2/27/2017,3/10/2017 23:12,10/16/2017 11:22
18742,202308458,9/5/2023,9/5/2023 12:57,12/19/2023 12:53,Bronx,42,Complainant Unavailable,9/5/2023,9/5/2023 12:57,12/19/2023 12:53
18743,201906930,7/30/2019,8/6/2019 11:29,12/27/2019 10:51,Brooklyn,81,Closed - Pending Litigation,7/30/2019,8/6/2019 11:29,12/27/2019 10:51
18744,201904801,5/26/2019,6/4/2019 11:14,2/6/2020 13:48,Brooklyn,68,Complainant Uncooperative,5/26/2019,6/4/2019 11:14,2/6/2020 13:48
18745,201904915,5/28/2018,6/7/2019 8:02,8/8/2019 15:30,Queens,105,Mediated,5/28/2018,6/7/2019 8:02,8/8/2019 15:30
18746,202106093,9/29/2021,10/11/2021 11:22,2/15/2022 11:13,Manhattan,25,Complainant Uncooperative,9/29/2021,10/11/2021 11:22,2/15/2022 11:13
18747,201709912,11/28/2017,11/30/2017 11:57,6/27/2018 10:58,Queens,100,Unsubstantiated,11/28/2017,11/30/2017 11:57,6/27/2018 10:58
18748,201703388,2/21/2017,4/29/2017 18:24,6/2/2017 12:34,Bronx,49,Complainant Uncooperative,2/21/2017,4/29/2017 18:24,6/2/2017 12:34
18749,201910272,11/20/2019,11/26/2019 11:39,6/16/2020 15:31,Brooklyn,79,Complainant Uncooperative,11/20/2019,11/26/2019 11:39,6/16/2020 15:31
18750,202102902,5/5/2021,5/13/2021 10:51,9/7/2021 10:24,Brooklyn,72,Complainant Unavailable,5/5/2021,5/13/2021 10:51,9/7/2021 10:24
18751,201709546,11/15/2017,11/15/2017 9:41,2/28/2018 17:41,Queens,107,Unsubstantiated,11/15/2017,11/15/2017 9:41,2/28/2018 17:41
18752,201910915,12/20/2019,12/21/2019 16:11,12/15/2021 17:24,Brooklyn,70,Unsubstantiated,12/20/2019,12/21/2019 16:11,12/15/2021 17:24
18753,201803619,4/30/2018,5/8/2018 11:16,7/31/2018 17:44,Brooklyn,77,Mediated,4/30/2018,5/8/2018 11:16,7/31/2018 17:44
18754,201804152,5/15/2018,5/24/2018 13:04,8/20/2019 18:26,Bronx,44,Substantiated (Command Discipline A),5/15/2018,5/24/2018 13:04,8/20/2019 18:26
18755,202004613,6/19/2020,6/24/2020 22:18,10/13/2020 13:46,Manhattan,32,Complainant Uncooperative,6/19/2020,6/24/2020 22:18,10/13/2020 13:46
18756,201905307,6/1/2019,6/18/2019 11:49,12/30/2019 12:23,Brooklyn,75,Alleged Victim Unavailable,6/1/2019,6/18/2019 11:49,12/30/2019 12:23
18757,202005678,8/17/2020,8/17/2020 11:59,3/30/2022 11:33,Bronx,46,Substantiated (Charges),8/17/2020,8/17/2020 11:59,3/30/2022 11:33
18758,201702443,3/28/2017,3/30/2017 9:45,8/31/2017 10:33,Bronx,40,Exonerated,3/28/2017,3/30/2017 9:45,8/31/2017 10:33
18759,201810200,12/2/2018,12/7/2018 11:00,1/23/2019 13:28,Brooklyn,73,Complaint Withdrawn,12/2/2018,12/7/2018 11:00,1/23/2019 13:28
18760,202205998,8/31/2022,9/8/2022 13:27,12/19/2023 15:39,Manhattan,9,Unable to Determine,8/31/2022,9/8/2022 13:27,12/19/2023 15:39
18761,201911121,12/31/2019,12/31/2019 19:26,6/16/2020 15:30,Manhattan,18,Complainant Unavailable,12/31/2019,12/31/2019 19:26,6/16/2020 15:30
18762,201906246,7/5/2019,7/17/2019 13:02,11/23/2019 14:11,Brooklyn,73,Complainant Uncooperative,7/5/2019,7/17/2019 13:02,11/23/2019 14:11
18763,202311900,12/19/2023,12/19/2023 15:45,2/7/2024 23:03,Manhattan,14,Complainant Uncooperative,12/19/2023,12/19/2023 15:45,2/7/2024 23:03
18764,201902723,3/22/2019,3/29/2019 11:12,4/29/2019 10:47,Bronx,42,Alleged Victim Uncooperative,3/22/2019,3/29/2019 11:12,4/29/2019 10:47
18765,202206660,10/3/2022,10/3/2022 19:31,11/2/2023 17:37,Brooklyn,62,Substantiated (Command Discipline B),10/3/2022,10/3/2022 19:31,11/2/2023 17:37
18766,202208683,11/23/2022,12/21/2022 0:10,1/23/2024 12:59,Bronx,48,Substantiated (Command Discipline A),11/23/2022,12/21/2022 0:10,1/23/2024 12:59
18767,201806837,8/19/2018,8/20/2018 2:42,11/26/2018 9:36,Manhattan,6,Complainant Unavailable,8/19/2018,8/20/2018 2:42,11/26/2018 9:36
18768,202202173,3/29/2022,4/5/2022 17:12,7/18/2023 12:05,Manhattan,13,Unfounded,3/29/2022,4/5/2022 17:12,7/18/2023 12:05
18769,201804545,6/5/2018,6/6/2018 21:53,7/16/2018 11:50,Queens,105,Complaint Withdrawn,6/5/2018,6/6/2018 21:53,7/16/2018 11:50
18770,201706331,7/30/2017,8/3/2017 11:00,8/23/2017 9:41,Bronx,45,Complaint Withdrawn,7/30/2017,8/3/2017 11:00,8/23/2017 9:41
18771,201701426,2/17/2017,2/23/2017 10:52,4/20/2017 16:01,Brooklyn,83,Complainant Unavailable,2/17/2017,2/23/2017 10:52,4/20/2017 16:01
18772,202203757,4/7/2022,6/10/2022 15:04,7/25/2023 11:06,Brooklyn,84,Unfounded,4/7/2022,6/10/2022 15:04,7/25/2023 11:06
18773,202202101,3/26/2022,4/4/2022 10:38,7/27/2022 9:38,Brooklyn,76,Complaint Withdrawn,3/26/2022,4/4/2022 10:38,7/27/2022 9:38
18774,201802519,3/29/2018,3/30/2018 14:10,6/5/2018 9:43,Queens,103,Alleged Victim Uncooperative,3/29/2018,3/30/2018 14:10,6/5/2018 9:43
18775,201909423,10/29/2019,10/29/2019 11:35,2/6/2020 18:51,Manhattan,25,Exonerated,10/29/2019,10/29/2019 11:35,2/6/2020 18:51
18776,201906511,7/11/2019,7/24/2019 12:27,10/31/2019 12:57,Bronx,34,Alleged Victim Unavailable,7/11/2019,7/24/2019 12:27,10/31/2019 12:57
18777,201800386,1/12/2018,1/15/2018 12:13,3/9/2018 8:24,Staten Island,122,Complainant Uncooperative,1/12/2018,1/15/2018 12:13,3/9/2018 8:24
18778,202102896,5/13/2021,5/13/2021 12:03,8/2/2021 12:09,Bronx,44,Closed - Pending Litigation,5/13/2021,5/13/2021 12:03,8/2/2021 12:09
18779,201700710,1/19/2017,1/27/2017 12:22,8/31/2017 16:55,Queens,104,Exonerated,1/19/2017,1/27/2017 12:22,8/31/2017 16:55
18780,202003773,5/30/2020,5/31/2020 9:46,2/24/2022 19:40,Manhattan,7,Substantiated (Charges),5/30/2020,5/31/2020 9:46,2/24/2022 19:40
18781,201705329,12/6/2016,3/25/2017 0:00,7/7/2017 15:36,Manhattan,19,Mediated,12/6/2016,3/25/2017,7/7/2017 15:36
18782,202308407,5/28/2023,9/6/2023 10:44,11/27/2023 14:18,Bronx,42,Complainant Uncooperative,5/28/2023,9/6/2023 10:44,11/27/2023 14:18
18783,202201795,11/2/2021,3/22/2022 13:18,4/12/2023 11:44,Queens,107,Unfounded,11/2/2021,3/22/2022 13:18,4/12/2023 11:44
18784,201911012,12/11/2019,12/27/2019 13:26,7/16/2020 14:43,Queens,105,Exonerated,12/11/2019,12/27/2019 13:26,7/16/2020 14:43
18785,202001267,2/2/2020,2/14/2020 11:02,8/25/2020 9:57,Queens,110,Complainant Uncooperative,2/2/2020,2/14/2020 11:02,8/25/2020 9:57
18786,201707139,8/19/2017,8/30/2017 14:13,11/22/2017 11:39,Brooklyn,73,Exonerated,8/19/2017,8/30/2017 14:13,11/22/2017 11:39
18787,202201695,3/16/2022,3/16/2022 16:50,1/31/2023 10:46,Manhattan,13,Officer(s) Unidentified,3/16/2022,3/16/2022 16:50,1/31/2023 10:46
18788,202304483,11/26/2022,5/20/2023 14:26,3/22/2024 13:16,Brooklyn,70,Unfounded,11/26/2022,5/20/2023 14:26,3/22/2024 13:16
18789,201806712,8/7/2018,8/15/2018 11:16,1/2/2019 9:00,Bronx,46,Complainant Unavailable,8/7/2018,8/15/2018 11:16,1/2/2019 9:00
18790,201904988,5/30/2019,6/10/2019 11:08,5/1/2020 14:10,Manhattan,33,Unsubstantiated,5/30/2019,6/10/2019 11:08,5/1/2020 14:10
18791,201800241,1/8/2018,1/11/2018 0:00,3/6/2018 14:50,Bronx,49,Complainant Uncooperative,1/8/2018,1/11/2018,3/6/2018 14:50
18792,201904116,4/24/2019,5/13/2019 11:19,7/31/2019 8:56,Manhattan,30,Complainant Uncooperative,4/24/2019,5/13/2019 11:19,7/31/2019 8:56
18793,202008053,10/19/2020,12/9/2020 10:46,3/10/2021 11:04,Brooklyn,77,Complainant Uncooperative,10/19/2020,12/9/2020 10:46,3/10/2021 11:04
18794,202307900,3/22/2022,8/21/2023 16:05,10/12/2023 14:01,Bronx,46,Complainant Unavailable,3/22/2022,8/21/2023 16:05,10/12/2023 14:01
18795,201709365,11/14/2017,11/14/2017 10:00,7/26/2018 13:25,Brooklyn,79,Unsubstantiated,11/14/2017,11/14/2017 10:00,7/26/2018 13:25
18796,202006263,3/5/2020,9/15/2020 10:03,2/24/2022 19:43,Manhattan,32,Unfounded,3/5/2020,9/15/2020 10:03,2/24/2022 19:43
18797,201804494,6/6/2018,6/6/2018 15:18,10/16/2018 18:38,Brooklyn,88,Unfounded,6/6/2018,6/6/2018 15:18,10/16/2018 18:38
18798,201709218,8/30/2017,11/8/2017 10:16,7/26/2018 18:21,Queens,108,Substantiated (Formalized Training),8/30/2017,11/8/2017 10:16,7/26/2018 18:21
18799,201807178,8/22/2018,8/30/2018 11:17,3/1/2019 9:03,Bronx,48,Complainant Uncooperative,8/22/2018,8/30/2018 11:17,3/1/2019 9:03
18800,202104599,6/12/2021,8/4/2021 10:45,1/31/2023 10:46,Bronx,52,Officer(s) Unidentified,6/12/2021,8/4/2021 10:45,1/31/2023 10:46
18801,202201964,3/24/2022,3/28/2022 20:46,6/20/2023 16:54,Brooklyn,75,Substantiated (Command Discipline A),3/24/2022,3/28/2022 20:46,6/20/2023 16:54
18802,201707942,9/19/2017,9/26/2017 16:48,2/28/2018 17:41,Brooklyn,71,Exonerated,9/19/2017,9/26/2017 16:48,2/28/2018 17:41
18803,202301232,2/11/2023,2/11/2023 2:16,5/25/2023 9:09,Bronx,49,Complainant Uncooperative,2/11/2023,2/11/2023 2:16,5/25/2023 9:09
18804,202204961,6/27/2022,7/29/2022 12:59,9/15/2022 10:22,Staten Island,120,Complainant Uncooperative,6/27/2022,7/29/2022 12:59,9/15/2022 10:22
18805,201805584,7/3/2018,7/11/2018 11:07,8/20/2018 13:28,Brooklyn,77,Closed - Pending Litigation,7/3/2018,7/11/2018 11:07,8/20/2018 13:28
18806,202102138,3/21/2021,4/5/2021 11:20,12/6/2022 17:27,Brooklyn,90,Unfounded,3/21/2021,4/5/2021 11:20,12/6/2022 17:27
18807,201901102,1/29/2019,2/6/2019 11:06,4/10/2019 13:14,Manhattan,28,Complainant Unavailable,1/29/2019,2/6/2019 11:06,4/10/2019 13:14
18808,202300544,1/18/2023,1/19/2023 22:10,12/19/2023 15:39,Brooklyn,88,Unfounded,1/18/2023,1/19/2023 22:10,12/19/2023 15:39
18809,202104173,12/23/2020,7/14/2021 16:02,6/9/2022 16:34,Bronx,43,Exonerated,12/23/2020,7/14/2021 16:02,6/9/2022 16:34
18810,202002354,3/10/2020,3/26/2020 11:15,8/5/2020 9:27,Manhattan,18,Closed - Pending Litigation,3/10/2020,3/26/2020 11:15,8/5/2020 9:27
18811,201809031,10/23/2018,10/30/2018 11:10,1/17/2019 10:10,Brooklyn,84,Complainant Unavailable,10/23/2018,10/30/2018 11:10,1/17/2019 10:10
18812,202007670,10/30/2020,11/20/2020 12:36,2/9/2021 12:23,Bronx,48,Alleged Victim Unavailable,10/30/2020,11/20/2020 12:36,2/9/2021 12:23
18813,202100211,12/25/2020,1/11/2021 10:52,7/14/2022 17:03,Bronx,47,Unfounded,12/25/2020,1/11/2021 10:52,7/14/2022 17:03
18814,202007163,10/28/2020,10/29/2020 2:06,2/9/2021 12:23,Queens,105,Complainant Unavailable,10/28/2020,10/29/2020 2:06,2/9/2021 12:23
18815,202104178,2/17/2021,7/15/2021 10:41,9/20/2021 13:29,Bronx,50,Complainant Unavailable,2/17/2021,7/15/2021 10:41,9/20/2021 13:29
18816,202206068,8/5/2022,9/11/2022 8:32,12/12/2022 11:01,Brooklyn,77,Closed - Pending Litigation,8/5/2022,9/11/2022 8:32,12/12/2022 11:01
18817,201806547,8/9/2018,8/10/2018 0:10,10/9/2018 8:44,Bronx,41,Complaint Withdrawn,8/9/2018,8/10/2018 0:10,10/9/2018 8:44
18818,201803163,4/15/2018,4/24/2018 11:49,7/9/2018 9:42,Bronx,40,Complainant Uncooperative,4/15/2018,4/24/2018 11:49,7/9/2018 9:42
18819,201801655,1/14/2018,2/28/2018 12:42,7/25/2018 10:52,Manhattan,18,Substantiated (Formalized Training),1/14/2018,2/28/2018 12:42,7/25/2018 10:52
18820,202307240,2023-05-__,8/3/2023 14:20,10/19/2023 15:35,Staten Island,120,Closed - Pending Litigation,NA,8/3/2023 14:20,10/19/2023 15:35
18821,202000220,1/7/2020,1/10/2020 10:32,5/21/2020 9:08,Staten Island,122,Complainant Uncooperative,1/7/2020,1/10/2020 10:32,5/21/2020 9:08
18822,202201946,3/22/2022,3/26/2022 23:30,7/27/2022 9:38,Bronx,44,Complainant Uncooperative,3/22/2022,3/26/2022 23:30,7/27/2022 9:38
